"En=36.453316" 
0.000000E+00 0.000000E+00
1.000000E-02 1.010785E-03
2.000000E-02 2.014718E-03
3.000000E-02 3.005114E-03
4.000000E-02 3.975525E-03
5.000000E-02 4.919804E-03
6.000000E-02 5.832163E-03
7.000000E-02 6.707227E-03
8.000000E-02 7.540082E-03
9.000000E-02 8.326323E-03
1.000000E-01 9.062092E-03
1.100000E-01 9.744106E-03
1.200000E-01 1.036969E-02
1.300000E-01 1.093677E-02
1.400000E-01 1.144393E-02
1.500000E-01 1.189036E-02
1.600000E-01 1.227586E-02
1.700000E-01 1.260085E-02
1.800000E-01 1.286631E-02
1.900000E-01 1.307379E-02
2.000000E-01 1.322532E-02
2.100000E-01 1.332340E-02
2.200000E-01 1.337093E-02
2.300000E-01 1.337120E-02
2.400000E-01 1.332775E-02
2.500000E-01 1.324440E-02
2.600000E-01 1.312513E-02
2.700000E-01 1.297407E-02
2.800000E-01 1.279539E-02
2.900000E-01 1.259330E-02
3.000000E-01 1.237195E-02
3.100000E-01 1.213543E-02
3.200000E-01 1.188770E-02
3.300000E-01 1.163258E-02
3.400000E-01 1.137369E-02
3.500000E-01 1.111445E-02
3.600000E-01 1.085805E-02
3.700000E-01 1.060746E-02
3.800000E-01 1.036538E-02
3.900000E-01 1.013429E-02
4.000000E-01 9.916419E-03
4.100000E-01 9.713739E-03
4.200000E-01 9.528005E-03
4.300000E-01 9.360743E-03
4.400000E-01 9.213263E-03
4.500000E-01 9.086675E-03
4.600000E-01 8.981895E-03
4.700000E-01 8.899657E-03
4.800000E-01 8.840522E-03
4.900000E-01 8.804885E-03
5.000000E-01 8.792980E-03
5.100000E-01 8.804885E-03
5.200000E-01 8.840522E-03
5.300000E-01 8.899657E-03
5.400000E-01 8.981895E-03
5.500000E-01 9.086675E-03
5.600000E-01 9.213263E-03
5.700000E-01 9.360743E-03
5.800000E-01 9.528005E-03
5.900000E-01 9.713739E-03
6.000000E-01 9.916419E-03
6.100000E-01 1.013429E-02
6.200000E-01 1.036538E-02
6.300000E-01 1.060746E-02
6.400000E-01 1.085805E-02
6.500000E-01 1.111445E-02
6.600000E-01 1.137369E-02
6.700000E-01 1.163258E-02
6.800000E-01 1.188770E-02
6.900000E-01 1.213543E-02
7.000000E-01 1.237195E-02
7.100000E-01 1.259330E-02
7.200000E-01 1.279539E-02
7.300000E-01 1.297407E-02
7.400000E-01 1.312513E-02
7.500000E-01 1.324440E-02
7.600000E-01 1.332775E-02
7.700000E-01 1.337120E-02
7.800000E-01 1.337093E-02
7.900000E-01 1.332340E-02
8.000000E-01 1.322532E-02
8.100000E-01 1.307379E-02
8.200000E-01 1.286631E-02
8.300000E-01 1.260085E-02
8.400000E-01 1.227586E-02
8.500000E-01 1.189036E-02
8.600000E-01 1.144393E-02
8.700000E-01 1.093677E-02
8.800000E-01 1.036969E-02
8.900000E-01 9.744106E-03
9.000000E-01 9.062092E-03
9.100000E-01 8.326323E-03
9.200000E-01 7.540082E-03
9.300000E-01 6.707227E-03
9.400000E-01 5.832163E-03
9.500000E-01 4.919804E-03
9.600000E-01 3.975524E-03
9.700000E-01 3.005114E-03
9.800000E-01 2.014718E-03
9.900000E-01 1.010785E-03
1.000000E+00 -3.795018E-11


"En=41.477808" 
0.000000E+00 0.000000E+00
1.000000E-02 1.218030E-02
2.000000E-02 2.426581E-02
3.000000E-02 3.616390E-02
4.000000E-02 4.778521E-02
5.000000E-02 5.904445E-02
6.000000E-02 6.986134E-02
7.000000E-02 8.016136E-02
8.000000E-02 8.987645E-02
9.000000E-02 9.894570E-02
1.000000E-01 1.073158E-01
1.100000E-01 1.149416E-01
1.200000E-01 1.217864E-01
1.300000E-01 1.278219E-01
1.400000E-01 1.330286E-01
1.500000E-01 1.373958E-01
1.600000E-01 1.409210E-01
1.700000E-01 1.436100E-01
1.800000E-01 1.454765E-01
1.900000E-01 1.465412E-01
2.000000E-01 1.468315E-01
2.100000E-01 1.463810E-01
2.200000E-01 1.452281E-01
2.300000E-01 1.434158E-01
2.400000E-01 1.409905E-01
2.500000E-01 1.380015E-01
2.600000E-01 1.344995E-01
2.700000E-01 1.305365E-01
2.800000E-01 1.261644E-01
2.900000E-01 1.214346E-01
3.000000E-01 1.163969E-01
3.100000E-01 1.110994E-01
3.200000E-01 1.055876E-01
3.300000E-01 9.990380E-02
3.400000E-01 9.408708E-02
3.500000E-01 8.817274E-02
3.600000E-01 8.219219E-02
3.700000E-01 7.617279E-02
3.800000E-01 7.013782E-02
3.900000E-01 6.410654E-02
4.000000E-01 5.809422E-02
4.100000E-01 5.211235E-02
4.200000E-01 4.616885E-02
4.300000E-01 4.026829E-02
4.400000E-01 3.441222E-02
4.500000E-01 2.859946E-02
4.600000E-01 2.282648E-02
4.700000E-01 1.708775E-02
4.800000E-01 1.137614E-02
4.900000E-01 5.683279E-03
5.000000E-01 8.375567E-14
5.100000E-01 -5.683279E-03
5.200000E-01 -1.137614E-02
5.300000E-01 -1.708775E-02
5.400000E-01 -2.282648E-02
5.500000E-01 -2.859946E-02
5.600000E-01 -3.441222E-02
5.700000E-01 -4.026829E-02
5.800000E-01 -4.616885E-02
5.900000E-01 -5.211235E-02
6.000000E-01 -5.809422E-02
6.100000E-01 -6.410654E-02
6.200000E-01 -7.013782E-02
6.300000E-01 -7.617279E-02
6.400000E-01 -8.219219E-02
6.500000E-01 -8.817274E-02
6.600000E-01 -9.408708E-02
6.700000E-01 -9.990380E-02
6.800000E-01 -1.055876E-01
6.900000E-01 -1.110994E-01
7.000000E-01 -1.163969E-01
7.100000E-01 -1.214346E-01
7.200000E-01 -1.261644E-01
7.300000E-01 -1.305365E-01
7.400000E-01 -1.344995E-01
7.500000E-01 -1.380015E-01
7.600000E-01 -1.409905E-01
7.700000E-01 -1.434158E-01
7.800000E-01 -1.452281E-01
7.900000E-01 -1.463810E-01
8.000000E-01 -1.468315E-01
8.100000E-01 -1.465412E-01
8.200000E-01 -1.454765E-01
8.300000E-01 -1.436100E-01
8.400000E-01 -1.409210E-01
8.500000E-01 -1.373958E-01
8.600000E-01 -1.330286E-01
8.700000E-01 -1.278219E-01
8.800000E-01 -1.217864E-01
8.900000E-01 -1.149416E-01
9.000000E-01 -1.073158E-01
9.100000E-01 -9.894570E-02
9.200000E-01 -8.987645E-02
9.300000E-01 -8.016136E-02
9.400000E-01 -6.986134E-02
9.500000E-01 -5.904445E-02
9.600000E-01 -4.778521E-02
9.700000E-01 -3.616390E-02
9.800000E-01 -2.426581E-02
9.900000E-01 -1.218030E-02
1.000000E+00 -7.613921E-14


"En=72.451814" 
0.000000E+00 0.000000E+00
1.000000E-02 1.411750E-02
2.000000E-02 2.803783E-02
3.000000E-02 4.156825E-02
4.000000E-02 5.452345E-02
5.000000E-02 6.672837E-02
6.000000E-02 7.802073E-02
7.000000E-02 8.825334E-02
8.000000E-02 9.729620E-02
9.000000E-02 1.050382E-01
1.000000E-01 1.113883E-01
1.100000E-01 1.162770E-01
1.200000E-01 1.196563E-01
1.300000E-01 1.215004E-01
1.400000E-01 1.218051E-01
1.500000E-01 1.205875E-01
1.600000E-01 1.178850E-01
1.700000E-01 1.137536E-01
1.800000E-01 1.082668E-01
1.900000E-01 1.015133E-01
2.000000E-01 9.359504E-02
2.100000E-01 8.462519E-02
2.200000E-01 7.472538E-02
2.300000E-01 6.402354E-02
2.400000E-01 5.265149E-02
2.500000E-01 4.074262E-02
2.600000E-01 2.842969E-02
2.700000E-01 1.584281E-02
2.800000E-01 3.107636E-03
2.900000E-01 -9.656213E-03
3.000000E-01 -2.233648E-02
3.100000E-01 -3.482934E-02
3.200000E-01 -4.704011E-02
3.300000E-01 -5.888383E-02
3.400000E-01 -7.028544E-02
3.500000E-01 -8.117977E-02
3.600000E-01 -9.151132E-02
3.700000E-01 -1.012338E-01
3.800000E-01 -1.103096E-01
3.900000E-01 -1.187090E-01
4.000000E-01 -1.264092E-01
4.100000E-01 -1.333936E-01
4.200000E-01 -1.396510E-01
4.300000E-01 -1.451742E-01
4.400000E-01 -1.499595E-01
4.500000E-01 -1.540056E-01
4.600000E-01 -1.573128E-01
4.700000E-01 -1.598825E-01
4.800000E-01 -1.617163E-01
4.900000E-01 -1.628159E-01
5.000000E-01 -1.631824E-01
5.100000E-01 -1.628159E-01
5.200000E-01 -1.617163E-01
5.300000E-01 -1.598825E-01
5.400000E-01 -1.573128E-01
5.500000E-01 -1.540056E-01
5.600000E-01 -1.499595E-01
5.700000E-01 -1.451742E-01
5.800000E-01 -1.396510E-01
5.900000E-01 -1.333936E-01
6.000000E-01 -1.264092E-01
6.100000E-01 -1.187090E-01
6.200000E-01 -1.103096E-01
6.300000E-01 -1.012338E-01
6.400000E-01 -9.151132E-02
6.500000E-01 -8.117977E-02
6.600000E-01 -7.028544E-02
6.700000E-01 -5.888383E-02
6.800000E-01 -4.704011E-02
6.900000E-01 -3.482934E-02
7.000000E-01 -2.233648E-02
7.100000E-01 -9.656213E-03
7.200000E-01 3.107636E-03
7.300000E-01 1.584281E-02
7.400000E-01 2.842969E-02
7.500000E-01 4.074262E-02
7.600000E-01 5.265149E-02
7.700000E-01 6.402354E-02
7.800000E-01 7.472538E-02
7.900000E-01 8.462519E-02
8.000000E-01 9.359504E-02
8.100000E-01 1.015133E-01
8.200000E-01 1.082668E-01
8.300000E-01 1.137536E-01
8.400000E-01 1.178850E-01
8.500000E-01 1.205875E-01
8.600000E-01 1.218051E-01
8.700000E-01 1.215004E-01
8.800000E-01 1.196563E-01
8.900000E-01 1.162770E-01
9.000000E-01 1.113883E-01
9.100000E-01 1.050382E-01
9.200000E-01 9.729620E-02
9.300000E-01 8.825334E-02
9.400000E-01 7.802073E-02
9.500000E-01 6.672837E-02
9.600000E-01 5.452345E-02
9.700000E-01 4.156825E-02
9.800000E-01 2.803783E-02
9.900000E-01 1.411750E-02
1.000000E+00 8.552265E-11


"En=104.543834" 
0.000000E+00 0.000000E+00
1.000000E-02 1.888019E-02
2.000000E-02 3.737586E-02
3.000000E-02 5.511254E-02
4.000000E-02 7.173386E-02
5.000000E-02 8.690894E-02
6.000000E-02 1.003392E-01
7.000000E-02 1.117643E-01
8.000000E-02 1.209674E-01
9.000000E-02 1.277787E-01
1.000000E-01 1.320789E-01
1.100000E-01 1.338007E-01
