0.000000E+00 0.000000E+00 1.000000E+01 
7.354160E-04 7.356865E-03 1.000735E+01 
1.470580E-03 1.471662E-02 1.001471E+01 
2.205493E-03 2.207925E-02 1.002205E+01 
2.940155E-03 2.944478E-02 1.002940E+01 
3.674567E-03 3.681318E-02 1.003675E+01 
4.408728E-03 4.418446E-02 1.004409E+01 
5.142639E-03 5.155862E-02 1.005143E+01 
5.876301E-03 5.893566E-02 1.005876E+01 
6.609713E-03 6.631557E-02 1.006610E+01 
7.342877E-03 7.369835E-02 1.007343E+01 
8.075792E-03 8.108401E-02 1.008076E+01 
8.808459E-03 8.847253E-02 1.008808E+01 
9.540878E-03 9.586392E-02 1.009541E+01 
1.027305E-02 1.032582E-01 1.010273E+01 
1.100497E-02 1.106553E-01 1.011005E+01 
1.173665E-02 1.180553E-01 1.011736E+01 
1.246808E-02 1.254581E-01 1.012468E+01 
1.319927E-02 1.328638E-01 1.013199E+01 
1.393021E-02 1.402723E-01 1.013930E+01 
1.466090E-02 1.476837E-01 1.014660E+01 
1.539135E-02 1.550980E-01 1.015391E+01 
1.612156E-02 1.625151E-01 1.016121E+01 
1.685152E-02 1.699350E-01 1.016851E+01 
1.758123E-02 1.773578E-01 1.017580E+01 
1.831071E-02 1.847834E-01 1.018310E+01 
1.903993E-02 1.922119E-01 1.019039E+01 
1.976892E-02 1.996432E-01 1.019768E+01 
2.049766E-02 2.070773E-01 1.020496E+01 
2.122617E-02 2.145143E-01 1.021225E+01 
2.195443E-02 2.219541E-01 1.021953E+01 
2.268244E-02 2.293968E-01 1.022680E+01 
2.341022E-02 2.368423E-01 1.023408E+01 
2.413776E-02 2.442906E-01 1.024135E+01 
2.486505E-02 2.517417E-01 1.024862E+01 
2.559211E-02 2.591957E-01 1.025589E+01 
2.631892E-02 2.666524E-01 1.026316E+01 
2.704550E-02 2.741120E-01 1.027042E+01 
2.777183E-02 2.815745E-01 1.027768E+01 
2.849793E-02 2.890397E-01 1.028494E+01 
2.922379E-02 2.965077E-01 1.029220E+01 
2.994941E-02 3.039786E-01 1.029945E+01 
3.067479E-02 3.114523E-01 1.030670E+01 
3.139994E-02 3.189288E-01 1.031395E+01 
3.212485E-02 3.264081E-01 1.032119E+01 
3.284952E-02 3.338901E-01 1.032844E+01 
3.357395E-02 3.413750E-01 1.033568E+01 
3.429815E-02 3.488627E-01 1.034291E+01 
3.502211E-02 3.563532E-01 1.035015E+01 
3.574584E-02 3.638465E-01 1.035738E+01 
3.646933E-02 3.713426E-01 1.036461E+01 
3.719259E-02 3.788415E-01 1.037184E+01 
3.791561E-02 3.863432E-01 1.037906E+01 
3.863840E-02 3.938477E-01 1.038629E+01 
3.936095E-02 4.013550E-01 1.039351E+01 
4.008327E-02 4.088650E-01 1.040072E+01 
4.080536E-02 4.163778E-01 1.040794E+01 
4.152722E-02 4.238935E-01 1.041515E+01 
4.224884E-02 4.314119E-01 1.042236E+01 
4.297023E-02 4.389330E-01 1.042957E+01 
4.369139E-02 4.464570E-01 1.043677E+01 
4.441231E-02 4.539837E-01 1.044398E+01 
4.513301E-02 4.615133E-01 1.045118E+01 
4.585347E-02 4.690455E-01 1.045837E+01 
4.657370E-02 4.765806E-01 1.046557E+01 
4.729371E-02 4.841184E-01 1.047276E+01 
4.801348E-02 4.916590E-01 1.047995E+01 
4.873302E-02 4.992024E-01 1.048713E+01 
4.945233E-02 5.067485E-01 1.049432E+01 
5.017142E-02 5.142974E-01 1.050150E+01 
5.089027E-02 5.218490E-01 1.050868E+01 
5.160890E-02 5.294034E-01 1.051586E+01 
5.232730E-02 5.369606E-01 1.052303E+01 
5.304547E-02 5.445205E-01 1.053020E+01 
5.376342E-02 5.520832E-01 1.053737E+01 
5.448113E-02 5.596486E-01 1.054454E+01 
5.519862E-02 5.672168E-01 1.055170E+01 
5.591589E-02 5.747877E-01 1.055886E+01 
5.663292E-02 5.823613E-01 1.056602E+01 
5.734973E-02 5.899377E-01 1.057318E+01 
5.806632E-02 5.975169E-01 1.058033E+01 
5.878268E-02 6.050988E-01 1.058748E+01 
5.949882E-02 6.126834E-01 1.059463E+01 
6.021473E-02 6.202708E-01 1.060178E+01 
6.093041E-02 6.278609E-01 1.060892E+01 
6.164588E-02 6.354537E-01 1.061606E+01 
6.236111E-02 6.430493E-01 1.062320E+01 
6.307613E-02 6.506476E-01 1.063034E+01 
6.379092E-02 6.582486E-01 1.063747E+01 
6.450549E-02 6.658524E-01 1.064460E+01 
6.521984E-02 6.734589E-01 1.065173E+01 
6.593396E-02 6.810681E-01 1.065885E+01 
6.664787E-02 6.886800E-01 1.066598E+01 
6.736155E-02 6.962947E-01 1.067310E+01 
6.807501E-02 7.039120E-01 1.068022E+01 
6.878825E-02 7.115321E-01 1.068733E+01 
6.950127E-02 7.191549E-01 1.069444E+01 
7.021406E-02 7.267804E-01 1.070155E+01 
7.092664E-02 7.344087E-01 1.070866E+01 
7.163900E-02 7.420396E-01 1.071577E+01 
7.235114E-02 7.496733E-01 1.072287E+01 
7.306306E-02 7.573096E-01 1.072997E+01 
7.377476E-02 7.649487E-01 1.073707E+01 
7.448624E-02 7.725904E-01 1.074416E+01 
7.519751E-02 7.802349E-01 1.075125E+01 
7.590855E-02 7.878820E-01 1.075834E+01 
7.661938E-02 7.955319E-01 1.076543E+01 
7.733000E-02 8.031845E-01 1.077251E+01 
7.804039E-02 8.108397E-01 1.077960E+01 
7.875057E-02 8.184977E-01 1.078668E+01 
7.946053E-02 8.261583E-01 1.079375E+01 
8.017028E-02 8.338216E-01 1.080083E+01 
8.087981E-02 8.414876E-01 1.080790E+01 
8.158912E-02 8.491564E-01 1.081497E+01 
8.229822E-02 8.568277E-01 1.082203E+01 
8.300710E-02 8.645018E-01 1.082910E+01 
8.371577E-02 8.721786E-01 1.083616E+01 
8.442423E-02 8.798580E-01 1.084322E+01 
8.513247E-02 8.875401E-01 1.085027E+01 
8.584050E-02 8.952249E-01 1.085733E+01 
8.654831E-02 9.029124E-01 1.086438E+01 
8.725591E-02 9.106025E-01 1.087143E+01 
8.796330E-02 9.182953E-01 1.087847E+01 
8.867047E-02 9.259908E-01 1.088552E+01 
8.937744E-02 9.336889E-01 1.089256E+01 
9.008419E-02 9.413897E-01 1.089960E+01 
9.079073E-02 9.490932E-01 1.090663E+01 
9.149705E-02 9.567994E-01 1.091366E+01 
