"En=36.453318" 
0.000000E+00 -0.000000E+00
1.000000E-02 9.663021E-03
2.000000E-02 1.926054E-02
3.000000E-02 2.872863E-02
4.000000E-02 3.800568E-02
5.000000E-02 4.703291E-02
6.000000E-02 5.575499E-02
7.000000E-02 6.412052E-02
8.000000E-02 7.208255E-02
9.000000E-02 7.959895E-02
1.000000E-01 8.663284E-02
1.100000E-01 9.315284E-02
1.200000E-01 9.913334E-02
1.300000E-01 1.045546E-01
1.400000E-01 1.094030E-01
1.500000E-01 1.136708E-01
1.600000E-01 1.173562E-01
1.700000E-01 1.204631E-01
1.800000E-01 1.230009E-01
1.900000E-01 1.249844E-01
2.000000E-01 1.264330E-01
2.100000E-01 1.273706E-01
2.200000E-01 1.278250E-01
2.300000E-01 1.278275E-01
2.400000E-01 1.274122E-01
2.500000E-01 1.266154E-01
2.600000E-01 1.254752E-01
2.700000E-01 1.240311E-01
2.800000E-01 1.223229E-01
2.900000E-01 1.203909E-01
3.000000E-01 1.182748E-01
3.100000E-01 1.160137E-01
3.200000E-01 1.136455E-01
3.300000E-01 1.112065E-01
3.400000E-01 1.087316E-01
3.500000E-01 1.062532E-01
3.600000E-01 1.038021E-01
3.700000E-01 1.014064E-01
3.800000E-01 9.909222E-02
3.900000E-01 9.688304E-02
4.000000E-01 9.480018E-02
4.100000E-01 9.286258E-02
4.200000E-01 9.108698E-02
4.300000E-01 8.948796E-02
4.400000E-01 8.807806E-02
4.500000E-01 8.686789E-02
4.600000E-01 8.586621E-02
4.700000E-01 8.508002E-02
4.800000E-01 8.451469E-02
4.900000E-01 8.417400E-02
5.000000E-01 8.406019E-02
5.100000E-01 8.417400E-02
5.200000E-01 8.451469E-02
5.300000E-01 8.508002E-02
5.400000E-01 8.586621E-02
5.500000E-01 8.686789E-02
5.600000E-01 8.807806E-02
5.700000E-01 8.948796E-02
5.800000E-01 9.108698E-02
5.900000E-01 9.286258E-02
6.000000E-01 9.480018E-02
6.100000E-01 9.688304E-02
6.200000E-01 9.909222E-02
6.300000E-01 1.014064E-01
6.400000E-01 1.038021E-01
6.500000E-01 1.062532E-01
6.600000E-01 1.087316E-01
6.700000E-01 1.112065E-01
6.800000E-01 1.136455E-01
6.900000E-01 1.160137E-01
7.000000E-01 1.182748E-01
7.100000E-01 1.203909E-01
7.200000E-01 1.223229E-01
7.300000E-01 1.240311E-01
7.400000E-01 1.254752E-01
7.500000E-01 1.266154E-01
7.600000E-01 1.274122E-01
7.700000E-01 1.278275E-01
7.800000E-01 1.278250E-01
7.900000E-01 1.273706E-01
8.000000E-01 1.264330E-01
8.100000E-01 1.249844E-01
8.200000E-01 1.230009E-01
8.300000E-01 1.204631E-01
8.400000E-01 1.173562E-01
8.500000E-01 1.136708E-01
8.600000E-01 1.094030E-01
8.700000E-01 1.045546E-01
8.800000E-01 9.913334E-02
8.900000E-01 9.315284E-02
9.000000E-01 8.663284E-02
9.100000E-01 7.959895E-02
9.200000E-01 7.208255E-02
9.300000E-01 6.412052E-02
9.400000E-01 5.575499E-02
9.500000E-01 4.703291E-02
9.600000E-01 3.800568E-02
9.700000E-01 2.872863E-02
9.800000E-01 1.926054E-02
9.900000E-01 9.663021E-03
1.000000E+00 -0.000000E+00


"En=72.451832" 
0.000000E+00 0.000000E+00
1.000000E-02 -1.398376E-02
2.000000E-02 -2.777223E-02
3.000000E-02 -4.117447E-02
4.000000E-02 -5.400695E-02
5.000000E-02 -6.609626E-02
6.000000E-02 -7.728164E-02
7.000000E-02 -8.741733E-02
8.000000E-02 -9.637453E-02
9.000000E-02 -1.040432E-01
1.000000E-01 -1.103332E-01
1.100000E-01 -1.151755E-01
1.200000E-01 -1.185228E-01
1.300000E-01 -1.203494E-01
1.400000E-01 -1.206513E-01
1.500000E-01 -1.194453E-01
1.600000E-01 -1.167684E-01
1.700000E-01 -1.126761E-01
1.800000E-01 -1.072413E-01
1.900000E-01 -1.005517E-01
2.000000E-01 -9.270853E-02
2.100000E-01 -8.382365E-02
2.200000E-01 -7.401762E-02
2.300000E-01 -6.341716E-02
2.400000E-01 -5.215285E-02
2.500000E-01 -4.035679E-02
2.600000E-01 -2.816049E-02
2.700000E-01 -1.569284E-02
2.800000E-01 -3.078298E-03
2.900000E-01 9.564649E-03
3.000000E-01 2.212481E-02
3.100000E-01 3.449933E-02
3.200000E-01 4.659445E-02
3.300000E-01 5.832600E-02
3.400000E-01 6.961961E-02
3.500000E-01 8.041076E-02
3.600000E-01 9.064446E-02
